customer_id,first_name,last_name,birth_date,street_name,house_number,zip_code,city,state
iubi0519,Clara,Becker,1968-07-11,Kati-Liebelt-Platz,197,82739,Delitzsch,Brandenburg
iubi0520,Lukas,Klein,2003-09-20,Wulffplatz,75,71002,Vohenstrauß,Nordrhein-Westfalen
iubi0521,Ngong,Fischer,1978-03-19,Süßebierplatz,2,24876,Eisenach,Bayern
iubi0522,Fonyuy,Ngongang,1990-06-19,Irina-Ortmann-Weg,45,45608,Euskirchen,Brandenburg
iubi0523,Lukas,Ewane,1985-12-20,Ellinor-Klotz-Weg,137,73403,Dresden,Thüringen
iubi0524,Heinrich,Essomba,1983-09-29,Giuseppe-Steckel-Gasse,144,54364,Schwandorf,Schleswig-Holstein
iubi0525,Mbella,Schneider,1952-11-01,Johanne-Birnbaum-Weg,102,20781,Gera,Schleswig-Holstein
iubi0526,Karl,Ngongang,1990-03-22,Lindnerplatz,5,31531,Wittmund,Sachsen-Anhalt
iubi0527,Tabe,Schneider,1963-06-30,Hartmanngasse,81,97062,Schongau,Schleswig-Holstein
iubi0528,Atangana,Ngongang,1962-01-02,Kösterplatz,147,35435,Backnang,Bayern
iubi0529,Ekane,Ngongang,1968-12-25,Emmerich-Mohaupt-Straße,75,25349,Soest,Hamburg
iubi0530,Greta,Ewane,1989-03-25,Dierk-Langern-Weg,6,39774,Wetzlar,Sachsen-Anhalt
iubi0531,Ngong,Wagner,1999-12-26,Ivo-Junken-Straße,159,92906,Bad Kreuznach,Thüringen
iubi0532,Tabe,Mbappe,1999-10-20,Simon-Radisch-Straße,23,17731,Ueckermünde,Sachsen-Anhalt
iubi0533,Nkechi,Fischer,1964-09-21,Ortwin-Hübel-Platz,63,07427,Mettmann,Schleswig-Holstein
iubi0534,Nkechi,Oben,2002-05-31,Patrizia-Tlustek-Straße,103,57016,Peine,Bayern
iubi0535,Ewane,Schneider,1970-01-26,Wellerring,102,19508,Badoberan,Brandenburg
iubi0536,Clara,Nfor,1975-12-13,Mohauptstr.,57,55281,Dessau,Rheinland-Pfalz
iubi0537,Ngong,Wagner,1966-02-16,Friedl-Müller-Allee,20,35548,Göppingen,Bayern
iubi0538,Ewane,Fischer,1954-03-15,Kaulstraße,136,88178,Merseburg,Saarland
iubi0539,Ewane,Becker,2004-04-27,Hans-Heinrich-Mielcarek-Gasse,199,62411,Göppingen,Brandenburg
iubi0540,Mbella,Mbappe,1997-04-29,Albertine-Flantz-Platz,187,46827,Lüdinghausen,Schleswig-Holstein
iubi0541,Lukas,Hoffmann,2000-02-02,Klaus-Dieter-Graf-Gasse,27,38569,Starnberg,Rheinland-Pfalz
iubi0542,Lukas,Klein,1982-12-21,Mielcarekring,51,42437,Hagenow,Bayern
iubi0543,Anna,Abang,1959-12-25,Hölzenbecherstraße,40,92842,Waldmünchen,Bremen
iubi0544,Johann,Wagner,1960-11-11,Erich-Berger-Ring,198,74523,Stollberg,Rheinland-Pfalz
iubi0545,Fonyuy,Tchoumi,1973-04-15,Petar-Meister-Weg,194,84106,Dinslaken,Schleswig-Holstein
iubi0546,Atangana,Oben,1971-09-06,Adam-Warmer-Weg,115,47492,Höxter,Brandenburg
iubi0547,Atangana,Abang,1999-09-05,Benthinplatz,83,40693,Jüterbog,Berlin
iubi0548,Ngong,Weber,1972-02-05,Editha-Segebahn-Platz,113,43018,Säckingen,Berlin
iubi0549,Johann,Fokou,1984-09-18,Gudestraße,114,99805,Donaueschingen,Sachsen-Anhalt
iubi0550,Clara,Klein,1975-01-16,Köhlergasse,152,55478,Fürstenfeldbruck,Schleswig-Holstein
iubi0551,Karl,Mbappe,2000-05-07,Margrafring,130,66299,Dinkelsbühl,Hessen
iubi0552,Johann,Wolf,1970-07-10,Pruschkering,119,96106,Lübeck,Hamburg
iubi0553,Tabe,Schmidt,1987-09-17,Tröststr.,15,32648,Bad Langensalza,Nordrhein-Westfalen
iubi0554,Mbella,Wolf,1989-09-17,Nohlmansstr.,20,30024,Soltau,Thüringen
iubi0555,Johann,Abang,1958-05-04,Lindauplatz,153,30147,Sankt Goarshausen,Saarland
iubi0556,Ewane,Ewane,1989-06-06,Rosemannstraße,119,71589,Grevesmühlen,Hamburg
iubi0557,Atangana,Nkem,1989-06-21,Gabor-Juncken-Straße,190,52045,Sigmaringen,Saarland
iubi0558,Karl,Tchoumi,1953-03-15,Hornichstr.,147,83219,Prenzlau,Rheinland-Pfalz
iubi0559,Friedrich,Nfor,1971-05-29,Hillerweg,155,18952,Dessau,Nordrhein-Westfalen
iubi0560,Fonyuy,Essomba,1975-04-10,Langernring,39,13283,Recklinghausen,Brandenburg
iubi0561,Karl,Tchoumi,1978-04-16,Buchholzgasse,27,07545,Meißen,Rheinland-Pfalz
iubi0562,Ngong,Schneider,1961-08-10,Baumweg,130,32234,Freital,Bremen
iubi0563,Anna,Schmidt,1955-03-28,Stumpfallee,64,10760,Bützow,Bayern
iubi0564,Tabe,Tchoumi,2003-11-09,Walfried-Drubin-Ring,135,14011,Rottweil,Hessen
iubi0565,Ewane,Abang,1962-06-18,Baumgasse,41,49552,Oberviechtach,Berlin
iubi0566,Mbella,Mbappe,1956-08-19,Annemie-Harloff-Allee,73,42801,Oberviechtach,Thüringen
iubi0567,Ekane,Ngongang,1974-10-29,Theodor-Steinberg-Gasse,199,56638,Ludwigsburg,Brandenburg
iubi0568,Ngong,Abang,2001-09-13,Ebertstraße,14,82754,Borken,Rheinland-Pfalz
iubi0569,Ngong,Schneider,1983-06-27,Raymond-Hölzenbecher-Straße,85,73864,Erfurt,Berlin
iubi0570,Greta,Nkem,2004-06-29,Stiebitzring,174,07167,Coburg,Bremen
iubi0571,Ekane,Wolf,1976-10-03,Täschestr.,65,21535,Sangerhausen,Sachsen
iubi0572,Ngozi,Weber,1958-03-30,Mechthild-Löffler-Allee,86,49946,Nauen,Sachsen
iubi0573,Johann,Oben,1982-11-11,Finkeallee,170,11477,Sebnitz,Bremen
iubi0574,Lukas,Mbappe,1951-11-29,Jessika-Bloch-Gasse,80,02695,Hansestadttralsund,Brandenburg
iubi0575,Ekane,Weber,2001-08-14,Gesa-Weitzel-Weg,153,73477,Potsdam,Rheinland-Pfalz
iubi0576,Johann,Wolf,2004-12-21,Urte-Wieloch-Gasse,144,16756,Mittweida,Bayern
iubi0577,Ekane,Nfor,1952-02-15,Brigitte-Sorgatz-Ring,33,76246,Zschopau,Brandenburg
iubi0578,Ewane,Schneider,1988-08-06,Sorgatzstr.,166,78280,Grimma,Thüringen
iubi0579,Nkechi,Essomba,1990-02-09,Schmiedtweg,93,45009,Dachau,Saarland
iubi0580,Hans,Mbappe,1973-08-18,Kreszentia-Schomber-Ring,80,16556,Bautzen,Mecklenburg-Vorpommern
iubi0581,Anna,Becker,1966-09-27,Friederike-Jockel-Weg,88,14152,Pirmasens,Rheinland-Pfalz
iubi0582,Fonyuy,Becker,1952-06-07,Sontagallee,58,98640,Rudolstadt,Baden-Württemberg
iubi0583,Lukas,Weber,1971-06-06,Rudolphstraße,20,91713,Nordhausen,Rheinland-Pfalz
iubi0584,Clara,Fischer,1961-03-24,Knappestraße,130,71834,Badalzungen,Nordrhein-Westfalen
iubi0585,Neba,Essomba,1988-11-30,Heckerstr.,10,91954,Reutlingen,Thüringen
iubi0586,Ngong,Abang,1978-12-14,Nick-Buchholz-Allee,34,84685,Lübeck,Sachsen
iubi0587,Ngozi,Ewane,1966-12-27,Steckelallee,40,08297,Stendal,Schleswig-Holstein
iubi0588,Anna,Wagner,1968-02-14,Rosemannweg,178,83572,Duderstadt,Nordrhein-Westfalen
iubi0589,Ngozi,Wagner,1979-07-08,Junckenallee,185,36442,Torgau,Mecklenburg-Vorpommern
iubi0590,Tabe,Schmidt,1977-07-04,Enver-Fischer-Platz,106,34778,Lüneburg,Bayern
iubi0591,Mbella,Hoffmann,1963-08-20,Jörn-Ernst-Gasse,114,48207,Bautzen,Berlin
iubi0592,Ngozi,Wolf,1971-04-02,Bolnbachstraße,193,16231,Parsberg,Niedersachsen
iubi0593,Tabe,Hoffmann,1983-09-03,Ibrahim-Schinke-Gasse,137,59636,Dinkelsbühl,Brandenburg
iubi0594,Heinrich,Wolf,1961-10-22,Wibke-Höfig-Straße,121,49078,Viechtach,Brandenburg
iubi0595,Friedrich,Mbappe,1971-06-05,Mülichenweg,174,42575,Artern,Bayern
iubi0596,Atangana,Tchoumi,2000-03-17,Helene-Zirme-Allee,119,48645,Pfaffenhofen an der Ilm,Mecklenburg-Vorpommern
iubi0597,Clara,Ewane,1979-12-29,Andersstraße,129,41343,Mayen,Rheinland-Pfalz
iubi0598,Ewane,Ngongang,2005-02-28,Zobelgasse,42,17765,Burgdorf,Hamburg
iubi0599,Friedrich,Abang,1997-06-02,Patberggasse,36,69857,Zossen,Bayern
iubi0600,Sophie,Schmidt,1993-07-14,Eugenia-Martin-Allee,165,06345,Calau,Hamburg
iubi0601,Fonyuy,Mbappe,1966-11-15,Milka-Scheibe-Allee,142,57724,Torgau,Rheinland-Pfalz
iubi0602,Greta,Essomba,2004-04-18,Gumprichgasse,32,52669,Artern,Baden-Württemberg
iubi0603,Clara,Schneider,1987-11-24,Senta-Cichorius-Straße,196,42069,Saulgau,Niedersachsen
iubi0604,Anna,Klein,1960-01-17,Verena-Koch-Platz,116,08677,Gardelegen,Hessen
iubi0605,Ewane,Weber,1962-11-09,Hövelweg,112,62639,Günzburg,Hessen
iubi0606,Johann,Hoffmann,1978-05-10,Rüdiger-Zorbach-Platz,116,44397,Kemnath,Schleswig-Holstein
iubi0607,Mbella,Müller,1955-09-22,Walfried-Eimer-Ring,107,36694,Brilon,Bayern
iubi0608,Karl,Ewane,1953-06-08,Heinzstraße,129,99004,Hannoversch Münden,Sachsen
iubi0609,Mbella,Hoffmann,1995-07-27,Eigenwilligstr.,99,92428,Höxter,Schleswig-Holstein
iubi0610,Johann,Mbappe,1958-11-12,Manfred-Tröst-Weg,58,24150,Northeim,Niedersachsen
iubi0611,Hans,Nfor,2000-10-11,Losekannring,26,94856,Herford,Thüringen
iubi0612,Ngong,Weber,2001-11-09,Branka-Sontag-Allee,36,03203,Bad Freienwalde,Thüringen
iubi0613,Karl,Wolf,1967-08-06,Ilona-Mosemann-Straße,121,70758,Miltenberg,Thüringen
iubi0614,Lukas,Fokou,1957-07-17,Falk-Keudel-Gasse,115,42284,Roth,Baden-Württemberg
iubi0615,Ngozi,Müller,1985-09-07,Sepp-Buchholz-Platz,21,15041,Kleve,Brandenburg
iubi0616,Hans,Klein,1971-11-27,Angelo-Butte-Straße,56,74905,Starnberg,Schleswig-Holstein
iubi0617,Lukas,Nkem,1971-12-31,Heimo-Biggen-Allee,187,50189,Bremervörde,Sachsen
iubi0618,Ngozi,Essomba,1967-04-03,Ilhan-Winkler-Straße,109,03266,Stade,Bremen
iubi0619,Greta,Wolf,1958-02-04,Noackallee,61,49251,Oschatz,Hessen
iubi0620,Clara,Fischer,1983-03-17,Kraushaarstraße,13,99616,Schwabmünchen,Hamburg
iubi0621,Heinrich,Ngongang,1979-06-06,Davidsgasse,164,73278,Hainichen,Schleswig-Holstein
iubi0622,Ngozi,Tchoumi,1979-08-26,Senta-Müller-Ring,17,24386,Ribnitz-Damgarten,Bayern
iubi0623,Greta,Fokou,1987-05-21,Simone-Bien-Weg,153,86617,Jülich,Niedersachsen
iubi0624,Neba,Müller,1989-09-26,Kristine-Paffrath-Gasse,162,72260,Lübz,Nordrhein-Westfalen
iubi0625,Ewane,Oben,1971-04-03,Werneckeweg,62,94523,Bitterfeld,Niedersachsen
iubi0626,Lukas,Wolf,1995-09-18,Swen-Reinhardt-Gasse,110,61027,Ueckermünde,Sachsen
iubi0627,Hans,Abang,1994-08-24,Jähnstr.,91,64122,Erkelenz,Brandenburg
iubi0628,Heinrich,Oben,2005-06-01,Herma-Graf-Gasse,107,72368,Brand,Nordrhein-Westfalen
iubi0629,Anna,Schneider,2002-04-08,Finkestraße,135,01227,Nabburg,Baden-Württemberg
iubi0630,Mbella,Schneider,1980-06-23,Hans-Wolfgang-Hornig-Weg,135,05016,Norden,Nordrhein-Westfalen
iubi0631,Neba,Essomba,1952-05-29,Kuhlstraße,130,30806,Rastatt,Berlin
iubi0632,Neba,Müller,1968-02-12,Mühlegasse,100,95760,Hagenow,Hessen
iubi0633,Fonyuy,Schmidt,1981-10-27,Mangoldplatz,163,95972,Wernigerode,Sachsen
iubi0634,Ekane,Mbappe,1978-04-04,Mudeallee,65,93417,Einbeck,Hessen
iubi0635,Hans,Mbappe,1960-07-11,Ditschlerinallee,18,74338,Arnstadt,Saarland
iubi0636,Mbella,Hoffmann,1967-08-21,Steyplatz,188,80156,Schwarzenberg,Mecklenburg-Vorpommern
iubi0637,Greta,Oben,1958-02-06,Zenon-Heser-Ring,189,08428,Vohenstrauß,Bayern
iubi0638,Ngong,Weber,1979-09-07,Wendegasse,12,99180,Eggenfelden,Brandenburg
iubi0639,Mbella,Nkem,1963-11-12,Frankeweg,87,78712,Hoyerswerda,Bremen
iubi0640,Anna,Tchoumi,1958-04-04,Theobald-Liebelt-Gasse,179,75482,Groß-Gerau,Saarland
iubi0641,Fonyuy,Wagner,1998-07-23,Klingelhöferweg,35,28632,Lübben,Sachsen-Anhalt
iubi0642,Johann,Tchoumi,1981-02-08,Beckerstraße,10,08115,Lobenstein,Hamburg
iubi0643,Clara,Becker,1979-06-05,Reza-Werner-Gasse,12,90846,Tecklenburg,Nordrhein-Westfalen
iubi0644,Friedrich,Schmidt,1998-12-28,Kaulgasse,81,89267,Prenzlau,Schleswig-Holstein
iubi0645,Clara,Essomba,1997-05-08,Zänkerweg,102,34108,Königs Wusterhausen,Bremen
iubi0646,Neba,Fokou,1985-04-22,Hamanngasse,65,85200,Gießen,Nordrhein-Westfalen
iubi0647,Karl,Becker,1999-04-30,Pärtzeltgasse,74,54851,Wurzen,Brandenburg
iubi0648,Mbella,Schmidt,1980-06-04,Ruppersbergerweg,168,75399,Jena,Nordrhein-Westfalen
iubi0649,Ngong,Klein,1969-04-02,Inken-Kostolzin-Weg,32,15893,Mettmann,Brandenburg
iubi0650,Mbella,Ngongang,1959-11-11,Langerngasse,103,06273,Bischofswerda,Saarland
iubi0651,Tabe,Ewane,1995-12-12,Schachtstr.,87,49767,Wiedenbrück,Sachsen-Anhalt
iubi0652,Anna,Fokou,1960-12-20,Amalia-Eckbauer-Straße,178,28813,Naila,Bayern
iubi0653,Fonyuy,Mbappe,2000-09-08,Tilly-Römer-Ring,133,96115,Bad Kreuznach,Bremen
iubi0654,Sophie,Schneider,1957-11-25,Jäkelring,187,47022,Badalzungen,Nordrhein-Westfalen
iubi0655,Nkechi,Schneider,1969-03-06,Hans-Dieter-Warmer-Straße,111,18510,Neunburg vorm Wald,Nordrhein-Westfalen
iubi0656,Ngozi,Wagner,1988-05-22,Kallertallee,140,79228,Zeulenroda,Schleswig-Holstein
iubi0657,Clara,Nfor,1995-04-17,Fischerallee,27,19966,Lemgo,Rheinland-Pfalz
iubi0658,Johann,Nfor,1986-09-14,Verena-Steckel-Straße,170,12094,Sonneberg,Berlin
iubi0659,Clara,Wolf,1962-12-25,Vanessa-Roskoth-Weg,115,78018,Arnstadt,Niedersachsen
iubi0660,Ngozi,Ngongang,2003-06-05,Isidor-Trapp-Weg,43,18956,Neustrelitz,Baden-Württemberg
iubi0661,Tabe,Mbappe,1973-01-08,Girschnerstraße,115,85641,Burg,Hamburg
iubi0662,Karl,Mbappe,1969-04-22,Hans-Dieter-Hermighausen-Gasse,158,46209,Eisleben,Baden-Württemberg
iubi0663,Nkechi,Klein,1998-06-06,Korbinian-Krebs-Gasse,164,26546,Badoberan,Hessen
iubi0664,Karl,Schneider,1966-03-12,Aenne-Pechel-Weg,172,14057,Berchtesgaden,Thüringen
iubi0665,Ekane,Mbappe,1951-11-09,Schulzplatz,132,48913,Hansestadttralsund,Sachsen-Anhalt
iubi0666,Anna,Müller,1980-03-27,Milica-Schuster-Weg,37,25823,Rathenow,Schleswig-Holstein
iubi0667,Ngozi,Tchoumi,1952-09-24,Margaret-Mitschke-Weg,9,20074,Tecklenburg,Sachsen
iubi0668,Lukas,Schneider,1973-10-20,Cornelia-Pergande-Ring,61,28914,Lemgo,Brandenburg
iubi0669,Mbella,Mbappe,1959-05-24,Löwerplatz,99,54743,Hünfeld,Hessen
iubi0670,Atangana,Schmidt,1981-03-06,Bachmannweg,155,09700,Lübben,Thüringen
iubi0671,Lukas,Tchoumi,2001-10-10,Rennergasse,95,80715,Saulgau,Saarland
iubi0672,Mbella,Tchoumi,1976-03-16,Mechtild-Wilmsen-Allee,196,17537,Gadebusch,Baden-Württemberg
iubi0673,Johann,Oben,2001-07-01,Stiffelweg,36,31943,Niesky,Saarland
iubi0674,Ewane,Mbappe,1952-05-23,Nohlmansweg,102,03614,Eilenburg,Hessen
iubi0675,Ngong,Klein,1994-10-16,Carmelo-Schacht-Platz,64,24938,Euskirchen,Baden-Württemberg
iubi0676,Greta,Müller,1997-01-17,Stiffelstr.,189,06056,Gunzenhausen,Brandenburg
iubi0677,Anna,Fokou,1996-03-04,Oderwaldring,133,30468,Herford,Baden-Württemberg
iubi0678,Ekane,Nkem,1976-07-21,Mesut-Butte-Weg,31,36133,Hohenmölsen,Nordrhein-Westfalen
iubi0679,Sophie,Klein,1954-03-01,André-Naser-Straße,181,95431,Gerolzhofen,Rheinland-Pfalz
iubi0680,Tabe,Becker,1953-08-04,Pölitzallee,157,19971,Rosenheim,Brandenburg
iubi0681,Clara,Fokou,1955-09-16,Simona-Beer-Straße,52,12070,Schongau,Sachsen-Anhalt
iubi0682,Greta,Weber,1954-05-14,Gülten-Blümel-Weg,19,46619,Genthin,Baden-Württemberg
iubi0683,Tabe,Wagner,1980-09-28,Mitschkeallee,183,99150,Osterode am Harz,Rheinland-Pfalz
iubi0684,Tabe,Schneider,1989-11-21,Ekrem-Dobes-Gasse,175,93928,Jülich,Sachsen-Anhalt
iubi0685,Ngong,Mbappe,1982-08-25,Gotthardplatz,182,00249,Oschatz,Saarland
iubi0686,Johann,Nkem,1971-01-24,Gaetano-Möchlichen-Ring,139,45089,Bayreuth,Mecklenburg-Vorpommern
iubi0687,Clara,Wolf,1984-05-25,Sigfried-Kaul-Platz,41,31537,Saulgau,Rheinland-Pfalz
iubi0688,Anna,Mbappe,1989-04-01,Schmiedtring,131,52170,Füssen,Baden-Württemberg
iubi0689,Heinrich,Fischer,1993-05-10,Henni-Hein-Straße,52,37563,Erbisdorf,Baden-Württemberg
iubi0690,Lukas,Hoffmann,1974-07-30,Claus-Peter-Klemt-Gasse,127,24739,Bad Liebenwerda,Baden-Württemberg
iubi0691,Hans,Mbappe,1963-06-10,Karlheinz-Gertz-Platz,142,25832,Aschaffenburg,Hamburg
iubi0692,Atangana,Mbappe,1967-09-14,Alwin-Stey-Platz,120,15347,Kemnath,Saarland
iubi0693,Neba,Weber,1994-11-11,Thekla-Putz-Weg,157,11223,Perleberg,Sachsen
iubi0694,Johann,Schneider,1997-02-20,Junckstr.,80,30993,Dresden,Rheinland-Pfalz
iubi0695,Ekane,Fokou,1966-09-16,Etta-Holt-Platz,135,31791,Olpe,Sachsen
iubi0696,Nkechi,Ngongang,2001-01-05,Ortmannstr.,148,25587,Naila,Niedersachsen
iubi0697,Johann,Weber,1989-06-09,Schweitzerallee,82,33373,Fürstenwalde,Nordrhein-Westfalen
iubi0698,Johann,Tchoumi,1978-10-24,Rudolphplatz,120,48121,Melle,Saarland
iubi0699,Ewane,Mbappe,1965-07-21,Vittorio-Peukert-Weg,33,67766,Nordhausen,Rheinland-Pfalz
iubi0700,Neba,Oben,1968-06-19,Barthplatz,47,34151,Nördlingen,Berlin
iubi0701,Lukas,Ngongang,2003-05-14,Heidrichgasse,129,15083,Fallingbostel,Rheinland-Pfalz
iubi0702,Karl,Fischer,1966-11-26,Weinhageallee,133,39284,Hannover,Nordrhein-Westfalen
iubi0703,Lukas,Wolf,2005-11-05,Zänkerstraße,43,90782,Geithain,Mecklenburg-Vorpommern
iubi0704,Anna,Nfor,1999-02-10,Willi-Heintze-Weg,182,75153,Vechta,Sachsen-Anhalt
iubi0705,Heinrich,Mbappe,1964-02-25,Mendeallee,133,52924,Northeim,Saarland
iubi0706,Clara,Schneider,1973-01-05,Siegbert-Löffler-Allee,65,84590,Dieburg,Bremen
iubi0707,Friedrich,Nkem,1972-05-12,Kranzplatz,71,18637,Hohenmölsen,Schleswig-Holstein
iubi0708,Lukas,Wolf,1993-05-16,Davidsplatz,158,82097,Erding,Hessen
iubi0709,Neba,Schneider,1954-08-14,Hölzenbecherplatz,129,48170,Paderborn,Baden-Württemberg
iubi0710,Anna,Oben,1961-07-31,Langernstraße,149,12867,Königs Wusterhausen,Hessen
iubi0711,Lukas,Wagner,1958-09-24,Lorenzo-Löwer-Allee,169,29949,Nürtingen,Schleswig-Holstein
iubi0712,Ngozi,Abang,1968-08-19,Ahmet-Fechner-Straße,87,69385,Mittweida,Schleswig-Holstein
iubi0713,Atangana,Schmidt,1989-02-03,Jenny-Conradi-Ring,8,54692,Grafenau,Hamburg
iubi0714,Johann,Schmidt,1991-12-04,Mielcarekstraße,165,91603,Gunzenhausen,Nordrhein-Westfalen
iubi0715,Atangana,Klein,1995-04-03,Hilda-van der Dussen-Allee,167,76815,Wunsiedel,Brandenburg
iubi0716,Friedrich,Oben,1984-03-18,Langestraße,107,43807,Bersenbrück,Schleswig-Holstein
iubi0717,Ngozi,Müller,1975-10-29,Weinhagestraße,128,60041,Hofgeismar,Schleswig-Holstein
iubi0718,Neba,Wolf,1982-11-16,Börnergasse,165,72742,Arnstadt,Brandenburg
iubi0719,Clara,Fokou,1961-12-13,Ebertstr.,63,21042,Kaiserslautern,Hamburg
iubi0720,Ekane,Wolf,1964-08-19,Rosalinde-Steuer-Weg,117,70816,Melle,Bayern
iubi0721,Johann,Schmidt,1990-08-06,Benedikt-Wirth-Straße,41,35331,Lüdinghausen,Baden-Württemberg
iubi0722,Tabe,Ngongang,1950-11-17,Gröttnerweg,124,31220,Oschatz,Brandenburg
iubi0723,Tabe,Becker,2005-05-23,Junitzstr.,88,93866,Gelnhausen,Hessen
iubi0724,Ngozi,Weber,1957-02-03,Junitzplatz,81,65063,Füssen,Berlin
iubi0725,Ngong,Mbappe,1994-08-30,Seipstr.,103,01364,Burglengenfeld,Hamburg
iubi0726,Lukas,Mbappe,1967-01-13,Dorit-Junk-Allee,132,25257,Hoyerswerda,Baden-Württemberg
iubi0727,Neba,Fischer,1991-04-20,Kranzstr.,82,89030,Heiligenstadt,Mecklenburg-Vorpommern
iubi0728,Heinrich,Tchoumi,2000-02-07,Werneckeplatz,32,02574,Duderstadt,Sachsen
iubi0729,Sophie,Tchoumi,1963-10-19,Ibrahim-van der Dussen-Weg,64,52450,Stade,Nordrhein-Westfalen
iubi0730,Lukas,Fischer,2000-12-18,Hermann-Wagner-Ring,13,33803,Schmölln,Sachsen
iubi0731,Clara,Ewane,1985-05-17,Gnatzstraße,158,17130,Forchheim,Bremen
iubi0732,Nkechi,Hoffmann,1956-02-18,Deborah-Rogner-Platz,41,81674,Werdau,Hessen
iubi0733,Ngong,Oben,1966-07-22,Gierschnerstr.,185,44973,Neunburg vorm Wald,Berlin
iubi0734,Ngong,Becker,1974-05-11,Kostolzinplatz,196,76896,Neunburg vorm Wald,Baden-Württemberg
iubi0735,Anna,Fokou,2001-09-26,Loosallee,132,49828,Grevenbroich,Sachsen
iubi0736,Tabe,Fokou,1981-06-10,Metzring,79,89715,Weimar,Thüringen
iubi0737,Fonyuy,Müller,1963-03-17,Silvia-Grein Groth-Gasse,24,85766,Wolfach,Saarland
iubi0738,Ekane,Essomba,1976-01-09,Jäntschweg,118,60169,Eutin,Sachsen-Anhalt
iubi0739,Heinrich,Becker,1967-04-05,Pechelweg,150,50663,Neu-Ulm,Bayern
iubi0740,Mbella,Schmidt,2005-03-22,Schülerweg,13,24972,Gotha,Hamburg
iubi0741,Clara,Fokou,1950-09-23,Käte-Davids-Allee,153,69183,Eckernförde,Sachsen-Anhalt
iubi0742,Fonyuy,Wolf,1967-02-05,Ottostr.,138,94611,Dinkelsbühl,Niedersachsen
iubi0743,Hans,Fischer,2000-11-02,Suzanne-Weiß-Straße,111,02701,Uffenheim,Sachsen-Anhalt
iubi0744,Lukas,Klein,1985-08-12,Sölzerring,187,22522,Neustadt am Rübenberge,Hamburg
iubi0745,Mbella,Ewane,1984-02-03,Tomislav-Rosenow-Platz,94,30234,Meiningen,Brandenburg
iubi0746,Karl,Ewane,1993-03-13,Daniel-Hornig-Gasse,14,14150,Neu-Ulm,Thüringen
iubi0747,Atangana,Nkem,1995-09-03,Alberto-Bolander-Ring,50,90138,Klötze,Niedersachsen
iubi0748,Mbella,Nkem,1982-12-15,Werneckering,74,55553,Stollberg,Sachsen
iubi0749,Johann,Ewane,1975-08-23,Zdenka-Klemm-Ring,130,07620,Peine,Niedersachsen
iubi0750,Tabe,Nkem,1997-06-22,Paul-Mentzel-Weg,72,86305,Siegen,Saarland
iubi0751,Ngozi,Abang,1953-01-01,Stiebitzstraße,31,97691,Mainburg,Thüringen
iubi0752,Lukas,Fischer,1994-09-09,Jasmina-Krause-Ring,101,28980,Nordhausen,Berlin
iubi0753,Mbella,Nfor,1970-05-25,Geislerstraße,143,78333,Worbis,Berlin
iubi0754,Mbella,Weber,1957-01-24,Trubingasse,51,56434,Stuttgart,Brandenburg
iubi0755,Ngozi,Essomba,1995-03-05,Sophie-Reinhardt-Allee,103,15399,Sonneberg,Rheinland-Pfalz
iubi0756,Ewane,Schmidt,1975-07-18,Södingweg,12,33414,Calw,Berlin
iubi0757,Karl,Weber,1973-01-15,Julia-Drub-Weg,183,25690,Beilngries,Hessen
iubi0758,Ngong,Fokou,1976-04-20,Junckenallee,133,28993,Lemgo,Baden-Württemberg
iubi0759,Tabe,Weber,1986-07-09,Jopichplatz,156,37729,Dinslaken,Bayern
iubi0760,Ewane,Weber,1990-08-23,Jesselstr.,84,49737,Vilsbiburg,Sachsen
iubi0761,Ngozi,Nfor,1953-11-21,Fliegnerallee,42,30276,Steinfurt,Hamburg
iubi0762,Ekane,Abang,1951-05-11,Kallertstraße,190,56618,Günzburg,Hessen
iubi0763,Clara,Oben,1997-08-07,Dietzplatz,87,90472,Meißen,Thüringen
iubi0764,Ewane,Essomba,1969-09-11,Hassan-Harloff-Allee,137,05912,Main-Höchst,Hamburg
iubi0765,Fonyuy,Oben,1953-09-21,Nurettin-Mühle-Platz,77,18596,Sebnitz,Sachsen
iubi0766,Fonyuy,Müller,1966-07-24,Ernst-Hendriks-Straße,95,49261,Stadtroda,Sachsen
iubi0767,Ngong,Fischer,1968-08-13,Kochgasse,107,11178,Aschaffenburg,Thüringen
iubi0768,Atangana,Wolf,1968-07-07,Lore-Scheel-Platz,186,76492,Hildesheim,Berlin
iubi0769,Hans,Abang,1998-06-17,Ruben-Thies-Gasse,122,88871,Worbis,Hessen
iubi0770,Sophie,Oben,1994-09-15,Hans-Albert-Scheuermann-Allee,148,08751,Dachau,Hessen
iubi0771,Heinrich,Schmidt,1994-04-20,Diethard-Rörricht-Ring,150,11845,Lüneburg,Baden-Württemberg
iubi0772,Fonyuy,Wagner,1966-10-15,Bienstr.,135,87297,Parsberg,Saarland
iubi0773,Ngozi,Ewane,1991-02-20,Heiderose-Dippel-Allee,38,30324,Delitzsch,Hessen
iubi0774,Heinrich,Schmidt,1990-02-27,Holstenplatz,147,18446,Lippstadt,Schleswig-Holstein
iubi0775,Greta,Becker,1955-07-22,Steystraße,5,83143,Regensburg,Hamburg
iubi0776,Tabe,Nfor,1978-06-13,Maik-Zirme-Straße,108,09314,Perleberg,Brandenburg
